Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
0,00000374,false,Rx,0,7,00,00,00,00,00,00,37,00,
0,00000377,false,Rx,0,8,18,06,B9,74,CD,00,D2,3E,
471000,00000378,false,Rx,0,8,07,30,E6,16,40,20,00,38,
0,00000158,false,Rx,0,8,0C,0F,04,CE,0C,0F,CE,0C,
0,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
474000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,1E,
474000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,11,
474000,0000013F,false,Rx,0,8,01,27,01,2D,FF,EC,00,12,
474000,0000017C,false,Rx,0,8,00,00,04,BC,48,00,00,1C,
474000,00000421,false,Rx,0,5,00,00,00,01,00,00,00,00,
475000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,11,
0,0000018E,false,Rx,0,3,00,00,01,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
478000,00000156,false,Rx,0,6,FF,FD,00,02,07,27,00,00,
479000,00000097,false,Rx,0,8,80,60,10,01,FD,00,00,39,
0,00000158,false,Rx,0,8,0C,0E,04,CD,0C,0E,CE,1E,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
0,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,2D,
0,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,20,
484000,0000013F,false,Rx,0,8,01,27,01,2D,00,00,00,29,
484000,0000017C,false,Rx,0,8,00,00,04,BC,48,00,00,2B,
484000,000001DC,false,Rx,0,4,02,04,BC,10,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,20,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
485000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
0,0000018E,false,Rx,0,3,00,06,1A,00,00,00,00,00,
0,000001D0,false,Rx,0,8,18,92,31,20,62,B8,C4,AB,
486000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
487000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
488000,00000156,false,Rx,0,6,FF,FD,00,01,07,37,00,00,
489000,000001C0,false,Rx,0,7,00,00,10,00,00,00,0A,00,
489000,000001A6,false,Rx,0,8,02,00,40,54,51,80,00,0A,
489000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,0B,
0,00000158,false,Rx,0,8,0C,0D,04,CE,0C,0D,CE,2E,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
494000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,3C,
494000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,3F,
494000,0000013F,false,Rx,0,8,01,27,01,2D,00,00,00,38,
494000,0000017C,false,Rx,0,8,00,00,04,BC,48,00,00,3A,
495000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
495000,0000018E,false,Rx,0,3,00,06,29,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000156,false,Rx,0,6,FF,FE,00,01,07,09,00,00,
499000,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,19,
0,00000158,false,Rx,0,8,0C,0B,04,CE,0C,0B,CE,31,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
0,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,0F,
0,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,02,
503000,0000013F,false,Rx,0,8,01,27,01,2C,00,0A,00,02,
503000,0000017C,false,Rx,0,8,00,00,04,BD,48,00,00,0C,
503000,000001DC,false,Rx,0,4,02,04,BD,2E,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
505000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
505000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
505000,0000018E,false,Rx,0,3,00,10,3D,00,00,00,00,00,
506000,000001D0,false,Rx,0,8,18,86,31,10,62,B8,C4,E5,
506000,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
0,0000033D,false,Rx,0,4,01,40,00,00,00,00,00,00,
0,00000156,false,Rx,0,6,FF,FE,00,01,07,18,00,00,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000305,false,Rx,0,2,0E,11,00,00,00,00,00,00,
509000,000001C0,false,Rx,0,7,00,00,10,00,00,00,19,00,
509000,000001A6,false,Rx,0,8,02,00,40,54,52,80,00,18,
509000,00000097,false,Rx,0,8,80,60,10,02,00,00,00,25,
509000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,14,
0,00000158,false,Rx,0,8,0C,0E,04,CE,0C,0E,CE,0E,
0,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
514000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,1E,
514000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,11,
514000,0000013F,false,Rx,0,8,01,27,01,2C,00,00,00,1B,
514000,0000017C,false,Rx,0,8,00,00,04,BD,48,00,00,1B,
515000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,11,
516000,0000018E,false,Rx,0,3,00,03,0E,00,00,00,00,00,
518000,00000156,false,Rx,0,6,FF,FE,00,02,07,26,00,00,
0,00000097,false,Rx,0,8,80,60,10,02,01,00,00,33,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
520000,0000030C,false,Rx,0,8,0C,F3,7A,3C,01,60,90,29,
0,00000158,false,Rx,0,8,0C,10,04,CF,0C,10,CE,16,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
524000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,2D,
524000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,20,
524000,0000013F,false,Rx,0,8,01,27,01,2D,FF,F6,00,26,
524000,0000017C,false,Rx,0,8,00,00,04,BC,48,00,00,2B,
524000,000001DC,false,Rx,0,4,02,04,BC,3E,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,20,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
525000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
525000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
525000,0000018E,false,Rx,0,3,00,04,1C,00,00,00,00,00,
525000,000001D0,false,Rx,0,8,18,84,31,18,62,90,C4,70,
526000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
527000,00000156,false,Rx,0,6,FF,FE,00,00,07,37,00,00,
529000,000001C0,false,Rx,0,7,00,00,10,00,00,00,28,00,
529000,000001A6,false,Rx,0,8,02,00,40,54,58,80,00,21,
529000,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,0A,
530000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,0C,13,04,D0,0C,13,CE,2D,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
533000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,3C,
533000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,3F,
533000,0000013F,false,Rx,0,8,01,27,01,2D,00,00,00,38,
534000,0000017C,false,Rx,0,8,00,00,04,BC,48,00,00,3A,
535000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
535000,0000018E,false,Rx,0,3,00,00,2F,00,00,00,00,00,
538000,00000156,false,Rx,0,6,FF,FE,00,00,07,0A,00,00,
540000,00000097,false,Rx,0,8,80,60,10,02,00,00,00,16,
0,00000158,false,Rx,0,8,0C,13,04,D1,0C,13,CE,3B,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
544000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,0F,
544000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,02,
544000,0000013F,false,Rx,0,8,01,27,01,2D,00,00,00,0B,
544000,0000017C,false,Rx,0,8,00,00,04,BC,48,00,00,0D,
544000,000001DC,false,Rx,0,4,02,04,BC,01,00,00,00,00,
544000,00000320,false,Rx,0,3,00,00,03,00,00,00,00,00,
545000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
545000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
545000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
0,0000018E,false,Rx,0,3,00,08,36,00,00,00,00,00,
0,000001D0,false,Rx,0,8,18,90,31,18,62,68,C4,05,
0,000001E7,false,Rx,0,4,1A,40,68,23,00,00,00,00,
546000,00000324,false,Rx,0,8,7D,47,2D,50,3C,E8,00,07,
546000,0000037C,false,Rx,0,8,F7,00,F8,34,00,02,00,0C,
547000,000003D7,false,Rx,0,8,B0,C1,04,00,00,00,00,05,
548000,00000156,false,Rx,0,6,FF,FE,00,00,07,19,00,00,
0,000001C0,false,Rx,0,7,00,00,10,00,00,00,37,00,
0,000001A6,false,Rx,0,8,02,00,40,54,57,80,00,31,
549000,00000097,false,Rx,0,8,80,60,20,02,01,00,00,23,
549000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,23,
0,00000158,false,Rx,0,8,0C,11,04,CF,0C,11,CE,05,
0,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
553000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
553000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,1E,
0,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,11,
0,0000013F,false,Rx,0,8,01,27,01,2B,00,00,00,1C,
554000,0000017C,false,Rx,0,8,00,00,04,BC,48,00,00,1C,
554000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,11,
555000,0000018E,false,Rx,0,3,00,02,0F,00,00,00,00,00,
557000,00000156,false,Rx,0,6,FF,FE,00,00,07,28,00,00,
560000,00000097,false,Rx,0,8,80,60,20,01,FF,00,00,36,
561000,00000158,false,Rx,0,8,0C,0C,04,CE,0C,0C,CE,11,
561000,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
0,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,2D,
0,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,20,
563000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
563000,0000013F,false,Rx,0,8,01,27,01,2B,00,00,00,2B,
564000,0000017C,false,Rx,0,8,00,00,04,BC,48,00,00,2B,
564000,000001DC,false,Rx,0,4,02,04,BC,10,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,20,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
565000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
565000,0000018E,false,Rx,0,3,00,09,17,00,00,00,00,00,
565000,000001D0,false,Rx,0,8,18,8C,31,00,62,50,C4,2A,
565000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
568000,00000156,false,Rx,0,6,FF,FE,00,00,07,37,00,00,
570000,000001C0,false,Rx,0,7,00,00,10,00,00,00,0A,00,
570000,000001A6,false,Rx,0,8,02,00,40,54,57,80,00,04,
570000,00000097,false,Rx,0,8,80,60,20,01,FE,00,00,0A,
570000,00000374,false,Rx,0,7,00,00,00,00,00,00,0A,00,
570000,00000309,false,Rx,0,8,0C,AB,00,00,00,20,00,45,
571000,00000377,false,Rx,0,8,18,06,B9,74,CD,00,D2,01,
571000,00000378,false,Rx,0,8,07,30,E6,16,40,20,00,0B,
571000,00000405,false,Rx,0,8,00,00,00,00,00,00,00,2D,
571000,00000428,false,Rx,0,7,00,00,00,00,00,00,28,00,
0,00000158,false,Rx,0,8,0C,08,04,CC,0C,08,CE,2A,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
574000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,3C,
574000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,3F,
574000,0000013F,false,Rx,0,8,01,28,01,2C,FF,E2,00,3A,
574000,0000017C,false,Rx,0,8,00,00,04,B9,48,00,00,3D,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
576000,0000018E,false,Rx,0,3,00,03,2C,00,00,00,00,00,
577000,00000156,false,Rx,0,6,FF,FE,00,00,07,0A,00,00,
580000,00000097,false,Rx,0,8,80,60,20,01,FD,00,00,1A,
0,00000158,false,Rx,0,8,0C,06,04,CC,0C,06,CE,3D,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
583000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,0F,
584000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,02,
584000,0000013F,false,Rx,0,8,01,28,01,2C,00,00,00,0B,
584000,0000017C,false,Rx,0,8,00,00,04,B9,48,00,00,00,
584000,000001DC,false,Rx,0,4,02,04,B9,22,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
585000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
585000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
585000,0000018E,false,Rx,0,3,00,06,38,00,00,00,00,00,
586000,000001D0,false,Rx,0,8,18,88,31,00,62,48,C4,09,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
588000,00000156,false,Rx,0,6,FF,FE,00,00,07,19,00,00,
0,000001C0,false,Rx,0,7,00,00,10,00,00,00,19,00,
0,000001A6,false,Rx,0,8,02,00,40,54,57,80,00,13,
590000,00000097,false,Rx,0,8,80,60,20,01,FF,00,00,27,
590000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,32,
0,00000158,false,Rx,0,8,0C,08,04,CC,0C,08,CE,0C,
0,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
0,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,1E,
0,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,11,
593000,0000013F,false,Rx,0,8,01,28,01,2C,00,00,00,1A,
593000,0000017C,false,Rx,0,8,00,00,04,B9,48,00,00,1F,
595000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,11,
596000,0000018E,false,Rx,0,3,00,01,00,00,00,00,00,00,
597000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
598000,00000156,false,Rx,0,6,FF,FD,00,01,07,28,00,00,
600000,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,37,
0,00000158,false,Rx,0,8,0C,07,04,CB,0C,07,CE,1E,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
0,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,2D,
0,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,20,
604000,0000013F,false,Rx,0,8,01,28,01,2C,00,0A,00,2F,
604000,0000017C,false,Rx,0,8,00,00,04,BA,48,00,00,2D,
604000,000001DC,false,Rx,0,4,02,04,BA,30,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,20,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,19,
605000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,1F,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
0,0000018E,false,Rx,0,3,00,04,1C,00,00,00,00,00,
0,000001D0,false,Rx,0,8,18,90,31,18,62,40,C4,78,
0,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
0,0000033D,false,Rx,0,4,01,40,00,1F,00,00,00,00,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
608000,00000156,false,Rx,0,6,FF,FE,00,01,07,36,00,00,
0,000001C0,false,Rx,0,7,00,00,10,00,00,00,28,00,
0,000001A6,false,Rx,0,8,02,00,40,54,57,80,00,22,
0,00000097,false,Rx,0,8,80,60,20,01,FE,00,00,0A,
0,00000158,false,Rx,0,8,0C,07,04,CB,0C,07,CE,2D,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
0,00000305,false,Rx,0,2,0E,20,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,3C,
614000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,3F,
614000,0000013F,false,Rx,0,8,01,28,01,2C,00,00,00,38,
614000,0000017C,false,Rx,0,8,00,00,04,BA,48,00,00,3C,
615000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
616000,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
618000,00000156,false,Rx,0,6,FF,FE,00,00,07,0A,00,00,
619000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
619000,00000097,false,Rx,0,8,80,60,20,01,FE,00,00,19,
619000,0000030C,false,Rx,0,8,0C,E7,7A,3C,01,60,90,35,
0,00000158,false,Rx,0,8,0C,06,04,CC,0C,06,CE,3D,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
623000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,0F,
623000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,02,
623000,0000013F,false,Rx,0,8,01,28,01,2C,FF,EC,00,03,
0,0000017C,false,Rx,0,8,00,00,04,B8,48,00,00,01,
0,000001DC,false,Rx,0,4,02,04,B8,05,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
625000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
625000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
625000,0000018E,false,Rx,0,3,00,03,3B,00,00,00,00,00,
0,000001D0,false,Rx,0,8,18,7A,30,F4,62,18,C4,BE,
0,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
629000,00000156,false,Rx,0,6,FF,FE,00,00,07,19,00,00,
629000,000001C0,false,Rx,0,7,00,00,10,00,00,00,37,00,
630000,000001A6,false,Rx,0,8,02,00,40,51,56,80,00,35,
0,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,28,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
630000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,05,
0,00000158,false,Rx,0,8,0C,0D,04,CE,0C,0D,CE,00,
0,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
0,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,1E,
0,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,11,
0,0000013F,false,Rx,0,8,01,28,01,2D,00,00,00,19,
634000,0000017C,false,Rx,0,8,00,00,04,B8,48,00,00,10,
635000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,11,
635000,0000018E,false,Rx,0,3,00,07,0A,00,00,00,00,00,
638000,00000156,false,Rx,0,6,FF,FE,00,00,07,28,00,00,
639000,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,37,
640000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,0C,11,04,CF,0C,11,CE,14,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
644000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,2D,
644000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,20,
644000,0000013F,false,Rx,0,8,01,28,01,2D,00,00,00,28,
0,0000017C,false,Rx,0,8,00,00,04,B8,48,00,00,2F,
0,000001DC,false,Rx,0,4,02,04,B8,14,00,00,00,00,
645000,00000320,false,Rx,0,3,00,00,12,00,00,00,00,00,
645000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,20,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
0,0000018E,false,Rx,0,3,00,00,10,00,00,00,00,00,
646000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
646000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
646000,000001D0,false,Rx,0,8,18,76,30,DC,62,48,C4,F5,
646000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
647000,00000324,false,Rx,0,8,7D,47,2D,51,3C,E8,00,15,
647000,0000037C,false,Rx,0,8,F7,00,F8,34,00,02,00,1B,
648000,00000156,false,Rx,0,6,FF,FE,00,00,07,37,00,00,
650000,000001C0,false,Rx,0,7,00,00,10,00,00,00,0A,00,
650000,000001A6,false,Rx,0,8,02,00,40,51,56,80,00,08,
650000,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,0A,
0,00000158,false,Rx,0,8,0C,12,04,D0,0C,12,CE,2F,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
652000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
654000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,3C,
654000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,3F,
654000,0000013F,false,Rx,0,8,01,28,01,2A,00,00,00,3A,
655000,0000017C,false,Rx,0,8,00,00,04,B8,48,00,00,3E,
655000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
655000,0000018E,false,Rx,0,3,00,03,2C,00,00,00,00,00,
658000,00000156,false,Rx,0,6,FF,FE,00,00,07,0A,00,00,
660000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,1A,
0,00000158,false,Rx,0,8,0C,10,04,CF,0C,10,CE,34,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
663000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,0F,
0,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,02,
663000,0000013F,false,Rx,0,8,01,28,01,2A,00,00,00,0D,
664000,0000017C,false,Rx,0,8,00,00,04,B8,48,00,00,01,
664000,000001DC,false,Rx,0,4,02,04,B8,23,00,00,00,00,
664000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
664000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
664000,0000018E,false,Rx,0,3,00,02,3C,00,00,00,00,00,
665000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
665000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
665000,000001D0,false,Rx,0,8,18,84,30,EC,62,00,C4,6A,
665000,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
667000,00000156,false,Rx,0,6,FF,FE,00,00,07,19,00,00,
669000,000001C0,false,Rx,0,7,00,00,10,00,00,00,19,00,
669000,000001A6,false,Rx,0,8,02,00,40,51,56,80,00,17,
669000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,29,
670000,00000309,false,Rx,0,8,0C,AC,00,00,00,20,00,53,
670000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,14,
670000,00000374,false,Rx,0,7,00,00,00,00,00,00,19,00,
670000,00000377,false,Rx,0,8,18,06,B9,74,CD,00,D2,10,
671000,00000378,false,Rx,0,8,07,30,E6,16,40,20,00,1A,
0,00000158,false,Rx,0,8,0C,0A,04,CD,0C,0A,CE,07,
0,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
674000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,1E,
674000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,11,
674000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
674000,0000013F,false,Rx,0,8,01,29,01,2A,FF,F6,00,18,
674000,0000017C,false,Rx,0,8,00,00,04,B7,48,00,00,11,
675000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,11,
675000,0000018E,false,Rx,0,3,00,04,0D,00,00,00,00,00,
678000,00000156,false,Rx,0,6,FF,FE,00,01,07,27,00,00,
679000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,38,
0,00000158,false,Rx,0,8,0C,08,04,CB,0C,08,CE,1C,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
684000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,2D,
684000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,20,
684000,0000013F,false,Rx,0,8,01,29,01,2A,00,00,00,2A,
684000,0000017C,false,Rx,0,8,00,00,04,B7,48,00,00,20,
684000,000001DC,false,Rx,0,4,02,04,B7,33,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,20,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
685000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
685000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
685000,0000018E,false,Rx,0,3,00,0C,14,00,00,00,00,00,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
0,000001D0,false,Rx,0,8,18,80,30,C0,62,20,C4,79,
686000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
688000,00000156,false,Rx,0,6,FF,FE,00,01,07,36,00,00,
690000,000001C0,false,Rx,0,7,00,00,10,00,00,00,28,00,
690000,000001A6,false,Rx,0,8,02,00,40,51,57,80,00,25,
690000,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,0A,
0,00000158,false,Rx,0,8,0C,05,04,CA,0C,05,CE,22,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
692000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,3C,
0,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,3F,
0,0000013F,false,Rx,0,8,01,29,01,2A,00,00,00,39,
694000,0000017C,false,Rx,0,8,00,00,04,B7,48,00,00,3F,
695000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
696000,0000018E,false,Rx,0,3,00,0B,24,00,00,00,00,00,
696000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
697000,00000156,false,Rx,0,6,FF,FE,00,00,07,0A,00,00,
699000,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,19,
0,00000158,false,Rx,0,8,0C,02,04,C9,0C,02,CE,38,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
703000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,0F,
703000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,02,
704000,0000013F,false,Rx,0,8,01,28,01,2A,00,14,00,08,
704000,0000017C,false,Rx,0,8,00,00,04,B9,48,00,00,00,
704000,000001DC,false,Rx,0,4,02,04,B9,04,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
705000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
705000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
705000,0000018E,false,Rx,0,3,00,04,3A,00,00,00,00,00,
705000,000001D0,false,Rx,0,8,18,74,30,D0,62,40,C4,0A,
705000,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
707000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
708000,0000033D,false,Rx,0,4,01,40,00,2E,00,00,00,00,
708000,00000156,false,Rx,0,6,FF,FE,00,00,07,19,00,00,
